NOTE  60 1.0 beat1
    0.0   mnote 1 102 ""0.0.333"" 16
    0.6196319   mnote 56 120 ""0.0.106"" 2
    0.07055215   mnote 62 55 ""0.0.423"" 1
    0.0   mnote 58 55 ""0.0.423"" 1
    0.0   mnote 73 55 ""0.0.423"" 1
    0.0   mnote 56 55 ""0.0.423"" 1
    0.0   mnote 66 55 ""0.0.423"" 1
    0.018404909   mnote 52 55 ""0.0.414"" 1
NOTE  60 1.0 beat163
    0.0   mnote 12 100 ""0.0.74"" 16
    0.049079754   mnote 40 92 ""0.0.268"" 1
    0.10429448   mnote 60 127 ""0.0.224"" 2
    0.0   mnote 7 102 ""0.0.589"" 15
    0.0   mnote 7 102 ""0.0.333"" 16
    0.7208589   mnote 50 85 ""0.0.122"" 2
NOTE  60 1.0 beat164
    0.0   mnote 12 100 ""0.0.74"" 16
    0.018404909   mnote 61 55 ""0.0.448"" 1
    0.0   mnote 57 55 ""0.0.448"" 1
    0.0   mnote 54 55 ""0.0.448"" 1
    0.0   mnote 50 55 ""0.0.448"" 1
    0.0   mnote 35 94 ""0.0.396"" 1
    0.021472393   mnote 47 55 ""0.0.437"" 1
    0.08895706   mnote 52 95 ""0.0.138"" 2
    0.024539877   mnote 4 102 ""0.0.589"" 15
    0.0   mnote 4 102 ""0.0.333"" 16
    0.34355828   mnote 53 101 ""0.0.107"" 2
    0.35582823   mnote 55 75 ""0.0.130"" 2
NOTE  60 1.0 beat165
    0.0   mnote 12 100 ""0.0.74"" 16
    0.024539877   mnote 54 55 ""0.0.735"" 1
    0.0   mnote 63 55 ""0.0.735"" 1
    0.0   mnote 58 55 ""0.0.735"" 1
    0.0   mnote 27 105 ""0.0.241"" 1
    0.021472393   mnote 51 55 ""0.0.626"" 1
    0.107361965   mnote 11 101 ""0.0.589"" 15
    0.0   mnote 11 101 ""0.0.333"" 16
    0.018404909   mnote 57 103 ""0.0.144"" 2
    0.33435583   mnote 59 121 ""0.0.107"" 2
    0.14723927   mnote 27 74 ""0.0.141"" 1
    0.1595092   mnote 60 127 ""0.0.107"" 2
NOTE  60 1.0 beat166
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0030674846   mnote 39 93 ""0.0.411"" 1
    0.09815951   mnote 62 105 ""0.0.12215"" 2
    0.05214724   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.31288344   mnote 64 113 ""0.0.109"" 2
    0.30674848   mnote 65 110 ""0.0.144"" 2
NOTE  60 1.0 beat167
    0.0   mnote 12 100 ""0.0.74"" 16
    0.006134969   mnote 55 65 ""0.0.309"" 1
    0.0   mnote 64 65 ""0.0.309"" 1
    0.0   mnote 71 65 ""0.0.309"" 1
    0.0   mnote 40 87 ""0.0.336"" 1
    0.021472393   mnote 52 55 ""0.0.299"" 1
    0.064417176   mnote 67 127 ""0.0.100"" 2
    0.061349694   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.28834355   mnote 69 100 ""0.0.109"" 2
    0.20858896   mnote 59 48 ""0.0.141"" 1
    0.116564416   mnote 71 93 ""0.0.124"" 2
NOTE  60 1.0 beat168
    0.0   mnote 12 100 ""0.0.74"" 16
    0.006134969   mnote 54 55 ""0.0.448"" 1
    0.0   mnote 63 55 ""0.0.448"" 1
    0.0   mnote 70 55 ""0.0.448"" 1
    0.0   mnote 27 92 ""0.0.306"" 1
    0.021472393   mnote 51 55 ""0.0.437"" 1
    0.027607363   mnote 72 108 ""0.0.131"" 2
    0.09815951   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.17484662   mnote 74 113 ""0.0.107"" 2
    0.3190184   mnote 76 110 ""0.0.967"" 2
NOTE  60 1.0 beat169
    0.0   mnote 12 100 ""0.0.74"" 16
    0.012269938   mnote 55 65 ""0.0.309"" 1
    0.0   mnote 64 65 ""0.0.309"" 1
    0.0   mnote 71 65 ""0.0.309"" 1
    0.0   mnote 40 87 ""0.0.336"" 1
    0.021472393   mnote 52 55 ""0.0.299"" 1
    0.1196319   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.5030675   mnote 59 48 ""0.0.141"" 1
NOTE  60 1.0 beat170
    0.0   mnote 12 100 ""0.0.74"" 16
    0.027607363   mnote 58 58 ""0.0.107"" 1
    0.0   mnote 67 58 ""0.0.107"" 1
    0.0   mnote 52 58 ""0.0.107"" 1
    0.0   mnote 60 58 ""0.0.107"" 1
    0.0   mnote 36 70 ""0.0.446"" 1
    0.006134969   mnote 48 70 ""0.0.443"" 1
    0.1196319   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.3404908   mnote 58 64 ""0.0.222"" 1
    0.0   mnote 67 64 ""0.0.222"" 1
    0.0   mnote 52 64 ""0.0.222"" 1
    0.0   mnote 60 64 ""0.0.222"" 1
    0.07668712   mnote 74 106 ""0.0.153"" 2
    0.22392638   mnote 72 108 ""0.0.146"" 2
NOTE  60 1.0 beat171
    0.0   mnote 12 100 ""0.0.74"" 16
    0.015337423   mnote 54 55 ""0.0.735"" 1
    0.0   mnote 63 55 ""0.0.735"" 1
    0.0   mnote 58 55 ""0.0.735"" 1
    0.0   mnote 27 105 ""0.0.241"" 1
    0.021472393   mnote 51 55 ""0.0.626"" 1
    0.030674847   mnote 71 98 ""0.0.244"" 2
    0.08588957   mnote 0 102 ""0.0.589"" 15
    0.0   mnote 0 102 ""0.0.333"" 16
    0.49079755   mnote 27 74 ""0.0.141"" 1
    0.012269938   mnote 74 103 ""0.0.153"" 2
NOTE  60 1.0 beat172
    0.0   mnote 12 100 ""0.0.74"" 16
    0.009202454   mnote 39 93 ""0.0.411"" 1
    0.05214724   mnote 72 88 ""0.0.199"" 2
    0.09202454   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.3220859   mnote 74 81 ""0.0.153"" 2
    0.2607362   mnote 72 95 ""0.0.130"" 2
NOTE  60 1.0 beat173
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0030674846   mnote 54 55 ""0.0.735"" 1
    0.0   mnote 63 55 ""0.0.735"" 1
    0.0   mnote 58 55 ""0.0.735"" 1
    0.0   mnote 27 105 ""0.0.241"" 1
    0.021472393   mnote 51 55 ""0.0.626"" 1
    0.04601227   mnote 71 81 ""0.0.237"" 2
    0.082822085   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.4785276   mnote 27 74 ""0.0.141"" 1
    0.04601227   mnote 72 105 ""0.0.153"" 2
    0.3190184   mnote 39 93 ""0.0.411"" 1
NOTE  60 1.0 beat174
    0.0   mnote 12 100 ""0.0.74"" 16
    0.082822085   mnote 55 65 ""0.0.536"" 2
    0.07055215   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
NOTE  60 1.0 beat175
    0.0   mnote 12 100 ""0.0.74"" 16
    0.006134969   mnote 55 65 ""0.0.309"" 1
    0.0   mnote 64 65 ""0.0.309"" 1
    0.0   mnote 71 65 ""0.0.309"" 1
    0.0   mnote 40 87 ""0.0.336"" 1
    0.021472393   mnote 52 55 ""0.0.299"" 1
    0.12576688   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.4969325   mnote 59 48 ""0.0.163"" 1
    0.34662578   mnote 40 94 ""0.0.448"" 1
NOTE  60 1.0 beat176
    0.0   mnote 12 100 ""0.0.74"" 16
    0.049079754   mnote 67 55 ""0.0.292"" 1
    0.10429448   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.5030675   mnote 64 52 ""0.0.59"" 1
    0.03374233   mnote 60 125 ""0.0.115"" 2
    0.30674848   mnote 56 55 ""0.0.735"" 1
    0.0   mnote 65 55 ""0.0.735"" 1
    0.0   mnote 72 55 ""0.0.735"" 1
    0.0   mnote 41 105 ""0.0.241"" 1
NOTE  60 1.0 beat177
    0.0   mnote 12 100 ""0.0.74"" 16
    0.018404909   mnote 41 55 ""0.0.437"" 1
    0.08895706   mnote 62 117 ""0.0.222"" 2
    0.04601227   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.4754601   mnote 41 74 ""0.0.433"" 1
    0.036809817   mnote 63 101 ""0.0.186"" 2
    0.32515338   mnote 29 93 ""0.0.399"" 1
NOTE  60 1.0 beat178
    0.0   mnote 12 100 ""0.0.74"" 16
    0.1196319   mnote 62 72 ""0.0.268"" 2
    0.03374233   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.5460123   mnote 59 66 ""0.0.115"" 1
    0.0   mnote 64 66 ""0.0.115"" 1
    0.0   mnote 55 66 ""0.0.115"" 1
    0.009202454   mnote 40 55 ""0.0.110"" 1
    0.0398773   mnote 60 127 ""0.0.106"" 2
NOTE  60 1.0 beat179
    0.0   mnote 62 55 ""0.0.1246"" 1
    0.0   mnote 58 55 ""0.0.1246"" 1
    0.0   mnote 55 55 ""0.0.1246"" 1
    0.0   mnote 51 55 ""0.0.1246"" 1
    0.0   mnote 36 94 ""0.0.396"" 1
    0.0   mnote 12 100 ""0.0.74"" 16
    0.021472393   mnote 48 55 ""0.0.1331"" 1
    0.13190185   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.006134969   mnote 58 100 ""0.0.262"" 2
    0.5613497   mnote 57 100 ""0.0.160"" 2
NOTE  60 1.0 beat180
    0.0   mnote 12 100 ""0.0.74"" 16
    0.009202454   mnote 48 97 ""0.0.384"" 1
    0.14417178   mnote 56 83 ""0.0.237"" 2
    0.0   mnote 0 101 ""0.0.589"" 15
    0.0   mnote 0 101 ""0.0.333"" 16
    0.6257669   mnote 58 93 ""0.0.124"" 2
NOTE  60 1.0 beat181
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0030674846   mnote 43 90 ""0.0.414"" 1
    0.15030675   mnote 0 101 ""0.0.589"" 15
    0.0   mnote 0 101 ""0.0.333"" 16
    0.042944786   mnote 60 121 ""0.0.191"" 2
    0.5429448   mnote 62 113 ""0.0.138"" 2
NOTE  60 1.0 beat182
    0.0   mnote 12 100 ""0.0.74"" 16
    0.015337423   mnote 51 70 ""0.0.445"" 1
    0.015337423   mnote 39 80 ""0.0.437"" 1
    0.107361965   mnote 63 68 ""0.0.224"" 2
    0.015337423   mnote 0 101 ""0.0.589"" 15
    0.0   mnote 0 101 ""0.0.333"" 16
    0.3220859   mnote 61 68 ""0.0.225"" 1
    0.0   mnote 60 68 ""0.0.225"" 1
    0.0   mnote 55 68 ""0.0.225"" 1
    0.0   mnote 65 68 ""0.0.225"" 1
    0.2760736   mnote 65 110 ""0.0.213"" 2
NOTE  60 1.0 beat183
    0.0   mnote 12 100 ""0.0.74"" 16
    0.015337423   mnote 51 55 ""0.0.446"" 1
    0.0   mnote 60 55 ""0.0.446"" 1
    0.0   mnote 56 55 ""0.0.446"" 1
    0.0   mnote 65 55 ""0.0.446"" 1
    0.0   mnote 41 79 ""0.0.446"" 1
    0.006134969   mnote 53 59 ""0.0.442"" 1
    0.13190185   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.058282208   mnote 67 127 ""0.0.138"" 2
    0.5030675   mnote 58 95 ""0.0.153"" 2
NOTE  60 1.0 beat184
    0.0   mnote 12 100 ""0.0.74"" 16
    0.012269938   mnote 53 55 ""0.0.337"" 1
    0.0   mnote 62 55 ""0.0.337"" 1
    0.0   mnote 58 55 ""0.0.337"" 1
    0.0   mnote 67 55 ""0.0.337"" 1
    0.0   mnote 31 105 ""0.0.181"" 1
    0.018404909   mnote 43 55 ""0.0.328"" 1
    0.12269939   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.021472393   mnote 59 108 ""0.0.208"" 2
    0.30981594   mnote 31 74 ""0.0.106"" 1
    0.25153375   mnote 61 105 ""0.0.155"" 2
    0.1196319   mnote 66 66 ""0.0.140"" 1
    0.0   mnote 69 66 ""0.0.140"" 1
    0.0   mnote 61 66 ""0.0.140"" 1
    0.0   mnote 64 66 ""0.0.140"" 1
    0.006134969   mnote 50 55 ""0.0.193"" 1
NOTE  60 1.0 beat185
    0.0   mnote 12 100 ""0.0.74"" 16
    0.030674847   mnote 38 93 ""0.0.212"" 1
    0.12269939   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.018404909   mnote 62 95 ""0.0.2777"" 2
    0.34969324   mnote 26 93 ""0.0.90"" 1
    0.22392638   mnote 67 127 ""0.0.84"" 2
NOTE  60 1.0 beat186
    0.0   mnote 12 100 ""0.0.74"" 16
    0.030674847   mnote 58 55 ""0.0.449"" 1
    0.0   mnote 67 55 ""0.0.449"" 1
    0.0   mnote 62 55 ""0.0.449"" 1
    0.0   mnote 31 105 ""0.0.241"" 1
    0.021472393   mnote 55 55 ""0.0.437"" 1
    0.09202454   mnote 70 105 ""0.0.199"" 2
    0.009202454   mnote 2 100 ""0.0.589"" 15
    0.0   mnote 2 100 ""0.0.333"" 16
    0.506135   mnote 31 74 ""0.0.141"" 1
    0.09509202   mnote 71 92 ""0.0.77"" 2
NOTE  60 1.0 beat187
    0.0   mnote 12 100 ""0.0.74"" 16
    0.042944786   mnote 65 55 ""0.0.448"" 1
    0.0   mnote 61 55 ""0.0.448"" 1
    0.0   mnote 58 55 ""0.0.448"" 1
    0.0   mnote 54 55 ""0.0.448"" 1
    0.0   mnote 39 94 ""0.0.396"" 1
    0.021472393   mnote 51 55 ""0.0.437"" 1
    0.027607363   mnote 74 113 ""0.0.244"" 2
    0.061349694   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.6441718   mnote 67 127 ""0.0.15"" 2
NOTE  60 1.0 beat188
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 58 55 ""0.0.449"" 1
    0.0   mnote 67 55 ""0.0.449"" 1
    0.0   mnote 62 55 ""0.0.449"" 1
    0.0   mnote 31 105 ""0.0.241"" 1
    0.021472393   mnote 55 55 ""0.0.437"" 1
    0.061349694   mnote 70 105 ""0.0.246"" 2
    0.036809817   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.5092025   mnote 31 74 ""0.0.141"" 1
    0.042944786   mnote 63 88 ""0.0.162"" 2
NOTE  60 1.0 beat189
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 43 94 ""0.0.255"" 1
    0.107361965   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.006134969   mnote 67 127 ""0.0.168"" 2
    0.76687116   mnote 62 55 ""0.0.1475"" 2
NOTE  60 1.0 beat190
    0.0   mnote 12 100 ""0.0.74"" 16
    0.058282208   mnote 61 55 ""0.0.334"" 1
    0.0   mnote 58 55 ""0.0.334"" 1
    0.0   mnote 55 55 ""0.0.334"" 1
    0.0   mnote 63 55 ""0.0.334"" 1
    0.0   mnote 39 87 ""0.0.324"" 1
    0.015337423   mnote 51 55 ""0.0.327"" 1
    0.0797546   mnote 7 102 ""0.0.589"" 15
    0.0   mnote 7 102 ""0.0.333"" 16
    0.09202454   mnote 63 100 ""0.0.253"" 2
    0.6165644   mnote 58 70 ""0.0.115"" 2
NOTE  60 1.0 beat191
    0.0   mnote 12 100 ""0.0.74"" 16
    0.06748466   mnote 57 55 ""0.0.448"" 1
    0.0   mnote 66 55 ""0.0.448"" 1
    0.0   mnote 73 55 ""0.0.448"" 1
    0.0   mnote 42 105 ""0.0.241"" 1
    0.021472393   mnote 42 55 ""0.0.437"" 1
    0.064417176   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.107361965   mnote 62 98 ""0.0.4065"" 2
    0.015337423   mnote 60 127 ""0.0.160"" 2
    0.41717792   mnote 42 74 ""0.0.141"" 1
    0.22392638   mnote 55 81 ""0.0.107"" 2
NOTE  60 1.0 beat192
    0.0   mnote 12 100 ""0.0.74"" 16
    0.058282208   mnote 55 55 ""0.0.449"" 1
    0.0   mnote 64 55 ""0.0.449"" 1
    0.0   mnote 59 55 ""0.0.449"" 1
    0.0   mnote 28 105 ""0.0.241"" 1
    0.021472393   mnote 52 55 ""0.0.437"" 1
    0.073619634   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.09815951   mnote 56 98 ""0.0.308"" 2
    0.4417178   mnote 28 74 ""0.0.141"" 1
    0.29447854   mnote 60 127 ""0.0.69"" 2
NOTE  60 1.0 beat193
    0.0   mnote 12 100 ""0.0.74"" 16
    0.064417176   mnote 54 55 ""0.0.337"" 1
    0.0   mnote 63 55 ""0.0.337"" 1
    0.0   mnote 59 55 ""0.0.337"" 1
    0.0   mnote 68 55 ""0.0.337"" 1
    0.0   mnote 32 105 ""0.0.181"" 1
    0.018404909   mnote 44 55 ""0.0.328"" 1
    0.07055215   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.15337424   mnote 63 120 ""0.0.253"" 2
    0.23006135   mnote 32 74 ""0.0.106"" 1
    0.303681   mnote 63 66 ""0.0.38"" 2
NOTE  60 1.0 beat194
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0797546   mnote 59 93 ""0.0.122"" 2
    0.015337423   mnote 60 103 ""0.0.213"" 2
    0.058282208   mnote 8 101 ""0.0.589"" 15
    0.0   mnote 8 101 ""0.0.333"" 16
    0.38957056   mnote 42 69 ""0.0.225"" 1
    0.28834355   mnote 62 91 ""0.0.84"" 2
NOTE  60 1.0 beat195
    0.0   mnote 12 100 ""0.0.74"" 16
    0.08588957   mnote 39 94 ""0.0.268"" 1
    0.036809817   mnote 39 55 ""0.0.322"" 1
    0.012269938   mnote 63 101 ""0.0.268"" 2
    0.018404909   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
NOTE  60 1.0 beat196
    0.0   mnote 12 100 ""0.0.74"" 16
    0.082822085   mnote 61 55 ""0.0.334"" 1
    0.0   mnote 58 55 ""0.0.334"" 1
    0.0   mnote 55 55 ""0.0.334"" 1
    0.0   mnote 63 55 ""0.0.334"" 1
    0.0   mnote 39 87 ""0.0.324"" 1
    0.015337423   mnote 51 55 ""0.0.327"" 1
    0.055214726   mnote 3 100 ""0.0.589"" 15
    0.0   mnote 3 100 ""0.0.333"" 16
    0.0398773   mnote 63 117 ""0.0.346"" 2
NOTE  60 1.0 beat197
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09509202   mnote 38 87 ""0.0.252"" 1
    0.015337423   mnote 50 55 ""0.0.227"" 1
    0.042944786   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.049079754   mnote 62 110 ""0.0.854"" 2
    0.38036808   mnote 58 55 ""0.0.100"" 1
    0.0   mnote 54 55 ""0.0.100"" 1
    0.0   mnote 63 55 ""0.0.100"" 1
    0.0   mnote 60 55 ""0.0.100"" 1
    0.2607362   mnote 63 110 ""0.0.155"" 2
NOTE  60 1.0 beat198
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09202454   mnote 61 63 ""0.0.452"" 1
    0.0   mnote 60 63 ""0.0.452"" 1
    0.0   mnote 55 63 ""0.0.452"" 1
    0.0   mnote 65 63 ""0.0.452"" 1
    0.0   mnote 39 90 ""0.0.452"" 1
    0.012269938   mnote 51 64 ""0.0.445"" 1
    0.049079754   mnote 2 102 ""0.0.589"" 15
    0.0   mnote 2 102 ""0.0.333"" 16
    0.17177914   mnote 62 85 ""0.0.1796"" 2
NOTE  60 1.0 beat199
    0.0   mnote 12 100 ""0.0.74"" 16
    0.061349694   mnote 60 127 ""0.0.353"" 2
    0.042944786   mnote 51 55 ""0.0.579"" 1
    0.0   mnote 60 55 ""0.0.579"" 1
    0.0   mnote 56 55 ""0.0.579"" 1
    0.0   mnote 65 55 ""0.0.579"" 1
    0.0   mnote 41 79 ""0.0.527"" 1
    0.006134969   mnote 53 59 ""0.0.889"" 1
    0.042944786   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.77300615   mnote 59 97 ""0.0.308"" 2
NOTE  60 1.0 beat200
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.43558282   mnote 51 49 ""0.0.1506"" 1
    0.0   mnote 60 49 ""0.0.168"" 1
    0.0   mnote 56 49 ""0.0.168"" 1
    0.0   mnote 65 49 ""0.0.168"" 1
    0.0   mnote 47 63 ""0.0.183"" 1
    0.2208589   mnote 59 93 ""0.0.191"" 2
NOTE  60 1.0 beat201
    0.0   mnote 12 100 ""0.0.74"" 16
    0.11349693   mnote 39 87 ""0.0.433"" 1
    0.030674847   mnote 62 81 ""0.0.2337"" 2
    0.009202454   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.34355828   mnote 66 110 ""0.0.77"" 2
    0.33742332   mnote 69 114 ""0.0.275"" 2
NOTE  60 1.0 beat202
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12883435   mnote 61 55 ""0.0.333"" 1
    0.0   mnote 57 55 ""0.0.333"" 1
    0.0   mnote 60 55 ""0.0.333"" 1
    0.0   mnote 55 55 ""0.0.333"" 1
    0.0   mnote 65 55 ""0.0.333"" 1
    0.0   mnote 39 87 ""0.0.252"" 1
    0.018404909   mnote 51 55 ""0.0.324"" 1
    0.006134969   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.1411043   mnote 67 127 ""0.0.177"" 2
    0.5214724   mnote 66 123 ""0.0.206"" 2
NOTE  60 1.0 beat203
    0.0   mnote 12 100 ""0.0.74"" 16
    0.1196319   mnote 39 87 ""0.0.433"" 1
    0.03374233   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.15644172   mnote 62 89 ""0.0.3790"" 2
NOTE  60 1.0 beat204
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09509202   mnote 36 55 ""0.0.437"" 1
    0.0   mnote 67 66 ""0.0.455"" 1
    0.0   mnote 52 66 ""0.0.455"" 1
    0.0   mnote 60 66 ""0.0.455"" 1
    0.0   mnote 58 66 ""0.0.901"" 1
    0.0   mnote 36 81 ""0.0.473"" 1
    0.058282208   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.036809817   mnote 52 95 ""0.0.277"" 2
    0.61042947   mnote 50 101 ""0.0.261"" 2
    0.015337423   mnote 48 95 ""0.0.60"" 2
NOTE  60 1.0 beat205
    0.0   mnote 12 100 ""0.0.74"" 16
    0.107361965   mnote 39 87 ""0.0.433"" 1
    0.04601227   mnote 0 102 ""0.0.589"" 15
    0.0   mnote 0 102 ""0.0.333"" 16
NOTE  60 1.0 beat206
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09202454   mnote 55 55 ""0.0.449"" 1
    0.0   mnote 64 55 ""0.0.449"" 1
    0.0   mnote 59 55 ""0.0.449"" 1
    0.0   mnote 28 105 ""0.0.241"" 1
    0.021472393   mnote 52 55 ""0.0.440"" 1
    0.0398773   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.5766871   mnote 28 74 ""0.0.141"" 1
    0.08588957   mnote 52 106 ""0.0.100"" 2
NOTE  60 1.0 beat207
    0.0   mnote 12 100 ""0.0.74"" 16
    0.11042945   mnote 63 55 ""0.0.891"" 1
    0.0   mnote 70 55 ""0.0.445"" 1
    0.0   mnote 54 55 ""0.0.891"" 1
    0.0   mnote 39 105 ""0.0.241"" 1
    0.009202454   mnote 55 100 ""0.0.122"" 2
    0.015337423   mnote 51 55 ""0.0.879"" 1
    0.018404909   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.2208589   mnote 59 111 ""0.0.100"" 2
    0.34662578   mnote 62 106 ""0.0.617"" 2
    0.015337423   mnote 27 74 ""0.0.141"" 1
NOTE  60 1.0 beat208
    0.0   mnote 12 100 ""0.0.74"" 16
    0.08588957   mnote 62 114 ""0.0.1827"" 2
    0.009202454   mnote 53 55 ""0.0.337"" 1
    0.0   mnote 62 55 ""0.0.337"" 1
    0.0   mnote 58 55 ""0.0.337"" 1
    0.0   mnote 67 55 ""0.0.337"" 1
    0.0   mnote 31 105 ""0.0.181"" 1
    0.018404909   mnote 43 55 ""0.0.328"" 1
    0.0398773   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.41411042   mnote 31 74 ""0.0.106"" 1
    0.3006135   mnote 60 127 ""0.0.1"" 2
NOTE  60 1.0 beat209
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09509202   mnote 39 87 ""0.0.433"" 1
    0.058282208   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.40184048   mnote 62 98 ""0.0.2376"" 2
NOTE  60 1.0 beat210
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09815951   mnote 55 55 ""0.0.449"" 1
    0.0   mnote 64 55 ""0.0.449"" 1
    0.0   mnote 59 55 ""0.0.449"" 1
    0.0   mnote 28 105 ""0.0.241"" 1
    0.021472393   mnote 52 55 ""0.0.437"" 1
    0.03374233   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.09202454   mnote 60 125 ""0.0.299"" 2
    0.4754601   mnote 28 74 ""0.0.141"" 1
NOTE  60 1.0 beat211
    0.0   mnote 12 100 ""0.0.74"" 16
    0.015337423   mnote 62 110 ""0.0.966"" 2
    0.082822085   mnote 58 62 ""0.0.446"" 1
    0.0   mnote 57 62 ""0.0.446"" 1
    0.0   mnote 53 62 ""0.0.446"" 1
    0.0   mnote 62 62 ""0.0.446"" 1
    0.0   mnote 36 74 ""0.0.446"" 1
    0.012269938   mnote 48 63 ""0.0.439"" 1
    0.042944786   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.6042945   mnote 62 114 ""0.0.1303"" 2
    0.058282208   mnote 63 105 ""0.0.437"" 2
NOTE  60 1.0 beat212
    0.0   mnote 12 100 ""0.0.74"" 16
    0.10429448   mnote 62 55 ""0.0.448"" 1
    0.0   mnote 58 55 ""0.0.894"" 1
    0.0   mnote 55 55 ""0.0.448"" 1
    0.0   mnote 51 55 ""0.0.894"" 1
    0.0   mnote 36 94 ""0.0.396"" 1
    0.021472393   mnote 48 55 ""0.0.437"" 1
    0.027607363   mnote 0 102 ""0.0.589"" 15
    0.0   mnote 0 102 ""0.0.333"" 16
    0.6564417   mnote 62 91 ""0.0.3548"" 2
NOTE  60 1.0 beat213
    0.0   mnote 12 100 ""0.0.74"" 16
    0.10122699   mnote 39 87 ""0.0.433"" 1
    0.05214724   mnote 0 101 ""0.0.589"" 15
    0.0   mnote 0 101 ""0.0.333"" 16
    0.12269939   mnote 60 127 ""0.0.206"" 2
NOTE  60 1.0 beat214
    0.0   mnote 12 100 ""0.0.74"" 16
    0.042944786   mnote 72 92 ""0.0.499"" 2
    0.04601227   mnote 55 55 ""0.0.449"" 1
    0.0   mnote 64 55 ""0.0.449"" 1
    0.0   mnote 59 55 ""0.0.449"" 1
    0.0   mnote 28 105 ""0.0.241"" 1
    0.021472393   mnote 52 55 ""0.0.437"" 1
    0.042944786   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
